calendar_consistent,case_id,cleaned_output,delta_seconds,error,error_subtype,error_type,estimated_cost_usd,extraction_clean,format,format_compliance,gold_choice,gold_formatted,input_tokens,latency_ms,model,model_cell,options,output_tokens,parse_mode,provider_model,raw_output,reasoning_mode,reasoning_tokens,selected_choice,selected_option_content,semantic_correct,syntactic_valid,task_id,task_type,timestamp,warnings
,extract_002__iso_8601,2030-02-27T11:15:00+00:00,0.0,,,,0.001017,True,iso_8601,1.0,,2030-02-27T11:15:00+00:00,239,6834,anthropic/claude-sonnet-4.6,med_non_reasoning,{},20,strict,anthropic/claude-4.6-sonnet-20260217,2030-02-27T11:15:00+00:00,non_reasoning,0,,,True,True,extract_002,extraction_from_passage,2026-03-14T07:55:26.219277Z,
,extract_008__iso_8601,2028-09-17T15:50:00+00:00,0.0,,,,0.001017,True,iso_8601,1.0,,2028-09-17T15:50:00+00:00,239,5380,anthropic/claude-sonnet-4.6,med_non_reasoning,{},20,strict,anthropic/claude-4.6-sonnet-20260217,2028-09-17T15:50:00+00:00,non_reasoning,0,,,True,True,extract_008,extraction_from_passage,2026-03-14T07:55:26.845529Z,
False,multi_hop_006__rfc_2822,"Fri, 03 Jun 2030 09:00:00 +0000",172800.0,,,day_of_week_error,0.000918,True,rfc_2822,0.8709677419354839,,"Sat, 01 Jun 2030 09:00:00 +0000",191,5021,anthropic/claude-sonnet-4.6,med_non_reasoning,{},23,strict,anthropic/claude-4.6-sonnet-20260217,"Fri, 03 Jun 2030 09:00:00 +0000",non_reasoning,0,,,False,True,multi_hop_006,multi_hop_reasoning,2026-03-14T07:55:27.669401Z,
True,direct_gen_013__natural_language,"Tuesday, April 2, 2024 at 12:30 PM PDT",0.0,,,,0.000789,True,natural_language,1.0,,"Tuesday, April 2, 2024 at 12:30 PM PDT",153,5080,anthropic/claude-sonnet-4.6,med_non_reasoning,{},22,strict,anthropic/claude-4.6-sonnet-20260217,"Tuesday, April 2, 2024 at 12:30 PM PDT",non_reasoning,0,,,True,True,direct_gen_013,direct_generation,2026-03-14T07:55:28.436203Z,
,direct_gen_015__iso_8601,2030-04-16T09:40:00-07:00,0.0,,,,0.000762,True,iso_8601,1.0,,2030-04-16T09:40:00-07:00,154,4312,anthropic/claude-sonnet-4.6,med_non_reasoning,{},20,strict,anthropic/claude-4.6-sonnet-20260217,2030-04-16T09:40:00-07:00,non_reasoning,0,,,True,True,direct_gen_015,direct_generation,2026-03-14T07:55:29.680058Z,
True,edge_012__rfc_2822,"Fri, 13 Mar 2026 12:00:00 -0700",0.0,,,,0.000792,True,rfc_2822,1.0,,"Fri, 13 Mar 2026 12:00:00 -0700",149,4431,anthropic/claude-sonnet-4.6,med_non_reasoning,{},23,strict,anthropic/claude-4.6-sonnet-20260217,"Fri, 13 Mar 2026 12:00:00 -0700",non_reasoning,0,,,True,True,edge_012,edge_cases,2026-03-14T07:55:30.651351Z,
True,extract_014__rfc_2822,"Fri, 16 Jan 2026 12:30:00 -0500",0.0,,,,0.001086,True,rfc_2822,1.0,,"Fri, 16 Jan 2026 12:30:00 -0500",247,4818,anthropic/claude-sonnet-4.6,med_non_reasoning,{},23,strict,anthropic/claude-4.6-sonnet-20260217,"Fri, 16 Jan 2026 12:30:00 -0500",non_reasoning,0,,,True,True,extract_014,extraction_from_passage,2026-03-14T07:55:31.664757Z,
,temporal_arith_010__iso_8601,2021-01-27T03:30:00-05:00,0.0,,,,0.000792,True,iso_8601,1.0,,2021-01-27T03:30:00-05:00,164,5362,anthropic/claude-sonnet-4.6,med_non_reasoning,{},20,strict,anthropic/claude-4.6-sonnet-20260217,2021-01-27T03:30:00-05:00,non_reasoning,0,,,True,True,temporal_arith_010,temporal_arithmetic,2026-03-14T07:55:33.032928Z,
True,direct_gen_003__rfc_2822,"Thu, 12 Mar 2020 17:10:00 +0000",0.0,,,,0.000789,True,rfc_2822,1.0,,"Thu, 12 Mar 2020 17:10:00 +0000",153,4859,anthropic/claude-sonnet-4.6,med_non_reasoning,{},22,strict,anthropic/claude-4.6-sonnet-20260217,"Thu, 12 Mar 2020 17:10:00 +0000",non_reasoning,0,,,True,True,direct_gen_003,direct_generation,2026-03-14T07:55:33.295803Z,
True,format_conv_016__natural_language,"Sunday, September 10, 2028 at 12:10 PM UTC",0.0,,,,0.000783,True,natural_language,1.0,,"Sunday, September 10, 2028 at 12:10 PM UTC",156,4865,anthropic/claude-sonnet-4.6,med_non_reasoning,{},21,strict,anthropic/claude-4.6-sonnet-20260217,"Sunday, September 10, 2028 at 12:10 PM UTC",non_reasoning,0,,,True,True,format_conv_016,format_conversion,2026-03-14T07:55:34.549101Z,
,mc_007__iso_8601,B,,,,,0.000825,True,iso_8601,1.0,B,2022-03-06T09:40:00+00:00,255,4565,anthropic/claude-sonnet-4.6,med_non_reasoning,"{""A"": ""2022-03-06T09:40:00-00:00"", ""B"": ""2022-03-06T09:40:00+00:00"", ""C"": ""2022-03-07T09:40:00+00:00"", ""D"": ""2022-03-06 09:40:00+00:00""}",4,choice_letter,anthropic/claude-4.6-sonnet-20260217,B,non_reasoning,0,B,2022-03-06T09:40:00+00:00,True,True,mc_007,multiple_choice_validation,2026-03-14T07:55:36.230586Z,
,edge_019__iso_8601,2028-02-29T08:00:00+11:00,0.0,,,,0.000747,True,iso_8601,1.0,,2028-02-29T08:00:00+11:00,149,4155,anthropic/claude-sonnet-4.6,med_non_reasoning,{},20,strict,anthropic/claude-4.6-sonnet-20260217,2028-02-29T08:00:00+11:00,non_reasoning,0,,,True,True,edge_019,edge_cases,2026-03-14T07:55:37.188906Z,
True,temporal_arith_006__rfc_2822,"Fri, 03 Jan 2025 12:50:00 -0500",0.0,,,,0.003396,False,rfc_2822,1.0,,"Fri, 03 Jan 2025 12:50:00 -0500",167,6855,anthropic/claude-sonnet-4.6,med_non_reasoning,{},193,strict,anthropic/claude-4.6-sonnet-20260217,"December 30, 2024 at 6:50 PM EST + 90 hours = January 3, 2025 at 12:50 PM EST

Thu, 02 Jan 2025 12:50:00 -0500

Wait, let me recalculate.

December 30, 2024 18:50 + 90 hours:
+24h = December 31, 2024 18:50
+48h = January 1, 2025 18:50
+72h = January 2, 2025 18:50
+90h = January 3, 2025 12:50 (18:50 + 18h = next day 12:50)

Fri, 03 Jan 2025 12:50:00 -0500",non_reasoning,0,,,True,True,temporal_arith_006,temporal_arithmetic,2026-03-14T07:55:37.507617Z,
,mc_002__rfc_2822,A,,,wrong_choice,unknown,0.00087,True,rfc_2822,0.0,C,"Sat, 03 Apr 2021 20:40:00 -0400",270,5151,anthropic/claude-sonnet-4.6,med_non_reasoning,"{""A"": ""Sun, 03 Apr 2021 20:40:00 -0400"", ""B"": ""Sat, 03 04 2021 20:40:00 -0400"", ""C"": ""Sat, 03 Apr 2021 20:40:00 -0400"", ""D"": ""Sun, 04 Apr 2021 20:40:00 -0400""}",4,choice_letter,anthropic/claude-4.6-sonnet-20260217,A,non_reasoning,0,A,"Sun, 03 Apr 2021 20:40:00 -0400",False,True,mc_002,multiple_choice_validation,2026-03-14T07:55:38.447913Z,
True,extract_003__natural_language,"Friday, February 25, 2022 at 5:10 PM Asia/Tokyo",0.0,,,,0.001053,True,natural_language,0.775,,"Friday, February 25, 2022 at 5:10 PM JST",236,5106,anthropic/claude-sonnet-4.6,med_non_reasoning,{},23,strict,anthropic/claude-4.6-sonnet-20260217,"Friday, February 25, 2022 at 5:10 PM Asia/Tokyo",non_reasoning,0,,,True,True,extract_003,extraction_from_passage,2026-03-14T07:55:39.656625Z,iana_timezone
True,format_conv_005__natural_language,"Monday, December 07, 2026 at 9:55 AM UTC",0.0,,,,0.000783,True,natural_language,0.8974358974358975,,"Monday, December 7, 2026 at 9:55 AM GMT",156,4282,anthropic/claude-sonnet-4.6,med_non_reasoning,{},21,strict,anthropic/claude-4.6-sonnet-20260217,"Monday, December 07, 2026 at 9:55 AM UTC",non_reasoning,0,,,True,True,format_conv_005,format_conversion,2026-03-14T07:55:40.514348Z,
True,temporal_arith_016__rfc_2822,"Tue, 08 Jul 2025 13:20:00 +0900",604800.0,,,arithmetic_error,0.00084,True,rfc_2822,0.967741935483871,,"Tue, 01 Jul 2025 13:20:00 +0900",165,4527,anthropic/claude-sonnet-4.6,med_non_reasoning,{},23,strict,anthropic/claude-4.6-sonnet-20260217,"Tue, 08 Jul 2025 13:20:00 +0900",non_reasoning,0,,,False,True,temporal_arith_016,temporal_arithmetic,2026-03-14T07:55:41.717010Z,
,edge_008__iso_8601,2025-11-02T03:30:00-05:00,0.0,,,,0.000783,True,iso_8601,1.0,,2025-11-02T03:30:00-05:00,161,4990,anthropic/claude-sonnet-4.6,med_non_reasoning,{},20,strict,anthropic/claude-4.6-sonnet-20260217,2025-11-02T03:30:00-05:00,non_reasoning,0,,,True,True,edge_008,edge_cases,2026-03-14T07:55:42.498781Z,
True,direct_gen_020__rfc_2822,"Mon, 16 Oct 2023 13:30:00 -0400",0.0,,,,0.000801,True,rfc_2822,1.0,,"Mon, 16 Oct 2023 13:30:00 -0400",157,5152,anthropic/claude-sonnet-4.6,med_non_reasoning,{},22,strict,anthropic/claude-4.6-sonnet-20260217,"Mon, 16 Oct 2023 13:30:00 -0400",non_reasoning,0,,,True,True,direct_gen_020,direct_generation,2026-03-14T07:55:43.601343Z,
False,temporal_arith_018__natural_language,"Monday, May 31, 2021 at 6:10 AM UTC",2678400.0,,,day_of_week_error,0.000792,True,natural_language,0.7567567567567568,,"Friday, April 30, 2021 at 6:10 AM UTC",159,5202,anthropic/claude-sonnet-4.6,med_non_reasoning,{},21,strict,anthropic/claude-4.6-sonnet-20260217,"Monday, May 31, 2021 at 6:10 AM UTC",non_reasoning,0,,,False,True,temporal_arith_018,temporal_arithmetic,2026-03-14T07:55:48.443511Z,
True,extract_009__rfc_2822,"Mon, 02 Sep 2024 08:40:00 +0100",0.0,,,,0.001062,True,rfc_2822,1.0,,"Mon, 02 Sep 2024 08:40:00 +0100",244,4887,anthropic/claude-sonnet-4.6,med_non_reasoning,{},22,strict,anthropic/claude-4.6-sonnet-20260217,"Mon, 02 Sep 2024 08:40:00 +0100",non_reasoning,0,,,True,True,extract_009,extraction_from_passage,2026-03-14T07:55:49.331379Z,
,edge_017__iso_8601,2026-03-14T00:00:00+00:00,0.0,,,,0.000735,True,iso_8601,1.0,,2026-03-14T00:00:00+00:00,145,4963,anthropic/claude-sonnet-4.6,med_non_reasoning,{},20,strict,anthropic/claude-4.6-sonnet-20260217,2026-03-14T00:00:00+00:00,non_reasoning,0,,,True,True,edge_017,edge_cases,2026-03-14T07:55:50.189230Z,
True,format_conv_008__rfc_2822,"Wed, 04 Mar 2020 18:30:00 +0000",0.0,,,,0.000801,True,rfc_2822,1.0,,"Wed, 04 Mar 2020 18:30:00 +0000",157,4878,anthropic/claude-sonnet-4.6,med_non_reasoning,{},22,strict,anthropic/claude-4.6-sonnet-20260217,"Wed, 04 Mar 2020 18:30:00 +0000",non_reasoning,0,,,True,True,format_conv_008,format_conversion,2026-03-14T07:55:51.206533Z,
,extract_017__iso_8601,2029-03-28T12:05:00+11:00,0.0,,,,0.001017,True,iso_8601,1.0,,2029-03-28T12:05:00+11:00,239,3935,anthropic/claude-sonnet-4.6,med_non_reasoning,{},20,strict,anthropic/claude-4.6-sonnet-20260217,2029-03-28T12:05:00+11:00,non_reasoning,0,,,True,True,extract_017,extraction_from_passage,2026-03-14T07:55:52.379341Z,
False,edge_004__rfc_2822,"Sat, 05 Sep 2026 18:00:00 +0000",86400.0,,,day_of_week_error,0.000831,True,rfc_2822,0.8709677419354839,,"Fri, 04 Sep 2026 18:00:00 +0000",162,10547,anthropic/claude-sonnet-4.6,med_non_reasoning,{},23,strict,anthropic/claude-4.6-sonnet-20260217,"Sat, 05 Sep 2026 18:00:00 +0000",non_reasoning,0,,,False,True,edge_004,edge_cases,2026-03-14T07:55:52.930832Z,
,multi_hop_014__iso_8601,2028-06-16T09:00:00+00:00,0.0,,,,0.000864,True,iso_8601,1.0,,2028-06-16T09:00:00+00:00,188,3783,anthropic/claude-sonnet-4.6,med_non_reasoning,{},20,strict,anthropic/claude-4.6-sonnet-20260217,2028-06-16T09:00:00+00:00,non_reasoning,0,,,True,True,multi_hop_014,multi_hop_reasoning,2026-03-14T07:55:53.115086Z,
True,extract_003__rfc_2822,"Fri, 25 Feb 2022 17:10:00 +0900",0.0,,,,0.001065,True,rfc_2822,1.0,,"Fri, 25 Feb 2022 17:10:00 +0900",240,4134,anthropic/claude-sonnet-4.6,med_non_reasoning,{},23,strict,anthropic/claude-4.6-sonnet-20260217,"Fri, 25 Feb 2022 17:10:00 +0900",non_reasoning,0,,,True,True,extract_003,extraction_from_passage,2026-03-14T07:55:54.323905Z,
,mc_016__natural_language,A,,,wrong_choice,unknown,0.000849,True,natural_language,0.0,B,"Saturday, July 24, 2021 at 4:15 PM IST",263,3894,anthropic/claude-sonnet-4.6,med_non_reasoning,"{""A"": ""Sunday, July 24, 2021 at 4:15 PM IST"", ""B"": ""Saturday, July 24, 2021 at 4:15 PM IST"", ""C"": ""Saturday, July 24, 2021 at 4:15 AM IST"", ""D"": ""Sunday, July 25, 2021 at 4:15 PM IST""}",4,choice_letter,anthropic/claude-4.6-sonnet-20260217,A,non_reasoning,0,A,"Sunday, July 24, 2021 at 4:15 PM IST",False,True,mc_016,multiple_choice_validation,2026-03-14T07:55:55.101932Z,
False,extract_017__rfc_2822,"Thu, 28 Mar 2029 12:05:00 +1100",0.0,,,,0.001056,True,rfc_2822,0.9032258064516129,,"Wed, 28 Mar 2029 12:05:00 +1100",242,3660,anthropic/claude-sonnet-4.6,med_non_reasoning,{},22,strict,anthropic/claude-4.6-sonnet-20260217,"Thu, 28 Mar 2029 12:05:00 +1100",non_reasoning,0,,,True,True,extract_017,extraction_from_passage,2026-03-14T07:55:56.040725Z,
True,extract_011__natural_language,"Sunday, February 27, 2022 at 8:30 PM GMT",0.0,,,,0.001041,True,natural_language,1.0,,"Sunday, February 27, 2022 at 8:30 PM GMT",242,4293,anthropic/claude-sonnet-4.6,med_non_reasoning,{},21,strict,anthropic/claude-4.6-sonnet-20260217,"Sunday, February 27, 2022 at 8:30 PM GMT",non_reasoning,0,,,True,True,extract_011,extraction_from_passage,2026-03-14T07:55:57.224714Z,
True,format_conv_001__natural_language,"Sunday, September 27, 2020 at 11:55 AM IST",0.0,,,,0.000798,True,natural_language,1.0,,"Sunday, September 27, 2020 at 11:55 AM IST",156,5186,anthropic/claude-sonnet-4.6,med_non_reasoning,{},22,strict,anthropic/claude-4.6-sonnet-20260217,"Sunday, September 27, 2020 at 11:55 AM IST",non_reasoning,0,,,True,True,format_conv_001,format_conversion,2026-03-14T07:55:58.302311Z,
True,extract_015__natural_language,"Saturday, July 13, 2024 at 12:40 PM AEST",0.0,,,,0.001065,True,natural_language,1.0,,"Saturday, July 13, 2024 at 12:40 PM AEST",240,5180,anthropic/claude-sonnet-4.6,med_non_reasoning,{},23,strict,anthropic/claude-4.6-sonnet-20260217,"Saturday, July 13, 2024 at 12:40 PM AEST",non_reasoning,0,,,True,True,extract_015,extraction_from_passage,2026-03-14T07:56:00.282996Z,
True,multi_hop_005__rfc_2822,"Sun, 30 Apr 2028 10:00:00 +0900",0.0,,,,0.002532,False,rfc_2822,1.0,,"Sun, 30 Apr 2028 10:00:00 +0900",179,6494,anthropic/claude-sonnet-4.6,med_non_reasoning,{},133,strict,anthropic/claude-4.6-sonnet-20260217,"First Thursday of May 2028: May 4, 2028.

Alice's meeting: May 4, 2028 at 10:00 AM JST (Asia/Tokyo, UTC+9)
= May 4, 2028 01:00:00 UTC

96 hours before = 4 days before
= April 30, 2028 01:00:00 UTC
= April 30, 2028 10:00:00 JST

Sun, 30 Apr 2028 10:00:00 +0900",non_reasoning,0,,,True,True,multi_hop_005,multi_hop_reasoning,2026-03-14T07:56:00.818562Z,
,mc_006__iso_8601,A,,,,,0.000831,True,iso_8601,1.0,A,2026-12-02T13:55:00-05:00,257,5332,anthropic/claude-sonnet-4.6,med_non_reasoning,"{""A"": ""2026-12-02T13:55:00-05:00"", ""B"": ""2026-12-02T13:55:00+05:00"", ""C"": ""2026-12-02 13:55:00-05:00"", ""D"": ""2026-12-03T13:55:00-05:00""}",4,choice_letter,anthropic/claude-4.6-sonnet-20260217,A,non_reasoning,0,A,2026-12-02T13:55:00-05:00,True,True,mc_006,multiple_choice_validation,2026-03-14T07:56:01.373706Z,
True,multi_hop_009__natural_language,"Tuesday, January 7, 2025 at 10:00 AM EST",0.0,,,,0.000846,True,natural_language,1.0,,"Tuesday, January 7, 2025 at 10:00 AM EST",177,5133,anthropic/claude-sonnet-4.6,med_non_reasoning,{},21,strict,anthropic/claude-4.6-sonnet-20260217,"Tuesday, January 7, 2025 at 10:00 AM EST",non_reasoning,0,,,True,True,multi_hop_009,multi_hop_reasoning,2026-03-14T07:56:02.359332Z,
,mc_008__iso_8601,D,,,,,0.000819,True,iso_8601,1.0,D,2027-02-18T09:10:00+00:00,253,3790,anthropic/claude-sonnet-4.6,med_non_reasoning,"{""A"": ""2027-02-18 09:10:00+00:00"", ""B"": ""2027-02-18T09:10:00-00:00"", ""C"": ""2027-02-19T09:10:00+00:00"", ""D"": ""2027-02-18T09:10:00+00:00""}",4,choice_letter,anthropic/claude-4.6-sonnet-20260217,D,non_reasoning,0,D,2027-02-18T09:10:00+00:00,True,True,mc_008,multiple_choice_validation,2026-03-14T07:56:04.073544Z,
,edge_016__iso_8601,2100-03-01T10:00:00+00:00,0.0,,,,0.000777,True,iso_8601,1.0,,2100-03-01T10:00:00+00:00,159,5867,anthropic/claude-sonnet-4.6,med_non_reasoning,{},20,strict,anthropic/claude-4.6-sonnet-20260217,2100-03-01T10:00:00+00:00,non_reasoning,0,,,True,True,edge_016,edge_cases,2026-03-14T07:56:04.170184Z,
,edge_004__iso_8601,2026-09-04T18:00:00+00:00,0.0,,,,0.000777,True,iso_8601,1.0,,2026-09-04T18:00:00+00:00,159,4557,anthropic/claude-sonnet-4.6,med_non_reasoning,{},20,strict,anthropic/claude-4.6-sonnet-20260217,2026-09-04T18:00:00+00:00,non_reasoning,0,,,True,True,edge_004,edge_cases,2026-03-14T07:56:05.376379Z,
True,direct_gen_019__natural_language,"Sunday, August 20, 2023 at 9:20 AM BST",0.0,,,,0.000783,True,natural_language,1.0,,"Sunday, August 20, 2023 at 9:20 AM BST",151,4992,anthropic/claude-sonnet-4.6,med_non_reasoning,{},22,strict,anthropic/claude-4.6-sonnet-20260217,"Sunday, August 20, 2023 at 9:20 AM BST",non_reasoning,0,,,True,True,direct_gen_019,direct_generation,2026-03-14T07:56:07.352267Z,
True,extract_001__rfc_2822,"Tue, 30 Jun 2026 19:00:00 -0400",0.0,,,,0.001074,True,rfc_2822,1.0,,"Tue, 30 Jun 2026 19:00:00 -0400",243,4284,anthropic/claude-sonnet-4.6,med_non_reasoning,{},23,strict,anthropic/claude-4.6-sonnet-20260217,"Tue, 30 Jun 2026 19:00:00 -0400",non_reasoning,0,,,True,True,extract_001,extraction_from_passage,2026-03-14T07:56:08.358836Z,
,multi_hop_018__iso_8601,2027-10-24T09:00:00+00:00,1382400.0,,,arithmetic_error,0.000864,True,iso_8601,0.92,,2027-10-08T09:00:00+00:00,188,5022,anthropic/claude-sonnet-4.6,med_non_reasoning,{},20,strict,anthropic/claude-4.6-sonnet-20260217,2027-10-24T09:00:00+00:00,non_reasoning,0,,,False,True,multi_hop_018,multi_hop_reasoning,2026-03-14T07:56:10.399888Z,
,temporal_arith_018__iso_8601,2021-04-30T06:10:00+00:00,0.0,,,,0.00078,True,iso_8601,1.0,,2021-04-30T06:10:00+00:00,160,6266,anthropic/claude-sonnet-4.6,med_non_reasoning,{},20,strict,anthropic/claude-4.6-sonnet-20260217,2021-04-30T06:10:00+00:00,non_reasoning,0,,,True,True,temporal_arith_018,temporal_arithmetic,2026-03-14T07:56:10.437131Z,
,edge_020__iso_8601,2026-02-01T23:30:00+09:00,0.0,,,,0.000783,True,iso_8601,1.0,,2026-02-01T23:30:00+09:00,161,4013,anthropic/claude-sonnet-4.6,med_non_reasoning,{},20,strict,anthropic/claude-4.6-sonnet-20260217,2026-02-01T23:30:00+09:00,non_reasoning,0,,,True,True,edge_020,edge_cases,2026-03-14T07:56:11.366416Z,
False,temporal_arith_019__natural_language,"Monday, November 30, 2026 at 4:35 PM PST",2682000.0,,,day_of_week_error,0.000819,True,natural_language,0.7692307692307692,,"Friday, October 30, 2026 at 4:35 PM PDT",163,3845,anthropic/claude-sonnet-4.6,med_non_reasoning,{},22,strict,anthropic/claude-4.6-sonnet-20260217,"Monday, November 30, 2026 at 4:35 PM PST",non_reasoning,0,,,False,True,temporal_arith_019,temporal_arithmetic,2026-03-14T07:56:12.205235Z,
True,edge_011__natural_language,"Friday, March 13, 2026 at 12:00 PM IST",0.0,,,,0.000765,True,natural_language,1.0,,"Friday, March 13, 2026 at 12:00 PM IST",145,2850,anthropic/claude-sonnet-4.6,med_non_reasoning,{},22,strict,anthropic/claude-4.6-sonnet-20260217,"Friday, March 13, 2026 at 12:00 PM IST",non_reasoning,0,,,True,True,edge_011,edge_cases,2026-03-14T07:56:13.251613Z,
True,direct_gen_017__rfc_2822,"Tue, 21 Dec 2021 12:05:00 -0800",0.0,,,,0.000816,True,rfc_2822,1.0,,"Tue, 21 Dec 2021 12:05:00 -0800",157,3908,anthropic/claude-sonnet-4.6,med_non_reasoning,{},23,strict,anthropic/claude-4.6-sonnet-20260217,"Tue, 21 Dec 2021 12:05:00 -0800",non_reasoning,0,,,True,True,direct_gen_017,direct_generation,2026-03-14T07:56:14.346699Z,
,multi_hop_004__iso_8601,2030-11-28T08:15:00+09:00,0.0,,,,0.000876,True,iso_8601,1.0,,2030-11-28T08:15:00+09:00,192,4124,anthropic/claude-sonnet-4.6,med_non_reasoning,{},20,strict,anthropic/claude-4.6-sonnet-20260217,2030-11-28T08:15:00+09:00,non_reasoning,0,,,True,True,multi_hop_004,multi_hop_reasoning,2026-03-14T07:56:15.491705Z,
,format_conv_012__iso_8601,2020-05-09T11:15:00-07:00,0.0,,,,0.00075141,True,iso_8601,1.0,,2020-05-09T11:15:00-07:00,153,14146,anthropic/claude-sonnet-4.6,med_non_reasoning,{},20,strict,anthropic/claude-4.6-sonnet-20260217,2020-05-09T11:15:00-07:00,non_reasoning,0,,,True,True,format_conv_012,format_conversion,2026-03-14T07:56:15.520749Z,
True,extract_007__natural_language,"Thursday, August 4, 2022 at 3:55 PM Asia/Kolkata",0.0,,,,0.001104,True,natural_language,0.6923076923076923,,"Thursday, August 4, 2022 at 3:55 PM IST",243,3953,anthropic/claude-sonnet-4.6,med_non_reasoning,{},25,strict,anthropic/claude-4.6-sonnet-20260217,"Thursday, August 4, 2022 at 3:55 PM Asia/Kolkata",non_reasoning,0,,,True,True,extract_007,extraction_from_passage,2026-03-14T07:56:19.932774Z,iana_timezone
True,format_conv_006__rfc_2822,"Thu, 21 Dec 2028 11:25:00 -0800",0.0,,,,0.000798,True,rfc_2822,1.0,,"Thu, 21 Dec 2028 11:25:00 -0800",156,3969,anthropic/claude-sonnet-4.6,med_non_reasoning,{},22,strict,anthropic/claude-4.6-sonnet-20260217,"Thu, 21 Dec 2028 11:25:00 -0800",non_reasoning,0,,,True,True,format_conv_006,format_conversion,2026-03-14T07:56:21.043922Z,
True,extract_019__natural_language,"Tuesday, June 9, 2020 at 7:10 PM Australia/Sydney",0.0,,,,0.001059,True,natural_language,0.6216216216216216,,"Tuesday, June 9, 2020 at 7:10 PM AEST",238,3558,anthropic/claude-sonnet-4.6,med_non_reasoning,{},23,strict,anthropic/claude-4.6-sonnet-20260217,"Tuesday, June 9, 2020 at 7:10 PM Australia/Sydney",non_reasoning,0,,,True,True,extract_019,extraction_from_passage,2026-03-14T07:56:21.778619Z,iana_timezone
True,format_conv_002__natural_language,"Saturday, February 28, 2026 at 2:05 PM IST",0.0,,,,0.000789,True,natural_language,1.0,,"Saturday, February 28, 2026 at 2:05 PM IST",153,4755,anthropic/claude-sonnet-4.6,med_non_reasoning,{},22,strict,anthropic/claude-4.6-sonnet-20260217,"Saturday, February 28, 2026 at 2:05 PM IST",non_reasoning,0,,,True,True,format_conv_002,format_conversion,2026-03-14T07:56:23.003682Z,
True,direct_gen_017__natural_language,"Tuesday, December 21, 2021 at 12:05 PM PST",0.0,,,,0.000789,True,natural_language,1.0,,"Tuesday, December 21, 2021 at 12:05 PM PST",153,4186,anthropic/claude-sonnet-4.6,med_non_reasoning,{},22,strict,anthropic/claude-4.6-sonnet-20260217,"Tuesday, December 21, 2021 at 12:05 PM PST",non_reasoning,0,,,True,True,direct_gen_017,direct_generation,2026-03-14T07:56:24.119489Z,
True,temporal_arith_002__rfc_2822,"Sun, 02 Nov 2025 03:30:00 -0500",0.0,,,,0.000831,True,rfc_2822,1.0,,"Sun, 02 Nov 2025 03:30:00 -0500",167,4349,anthropic/claude-sonnet-4.6,med_non_reasoning,{},22,strict,anthropic/claude-4.6-sonnet-20260217,"Sun, 02 Nov 2025 03:30:00 -0500",non_reasoning,0,,,True,True,temporal_arith_002,temporal_arithmetic,2026-03-14T07:56:26.128619Z,
True,multi_hop_017__natural_language,"Sunday, August 13, 2028 at 10:00 AM UTC",0.0,,,,0.002034,False,natural_language,1.0,,"Sunday, August 13, 2028 at 10:00 AM UTC",173,5332,anthropic/claude-sonnet-4.6,med_non_reasoning,{},101,strict,anthropic/claude-4.6-sonnet-20260217,"August 2028: The first Thursday is August 3, the second is August 10, the third is August 17.

Alice's meeting: Thursday, August 17, 2028 at 10:00 AM UTC

96 hours = 4 days before → Sunday, August 13, 2028 at 10:00 AM UTC

Sunday, August 13, 2028 at 10:00 AM UTC",non_reasoning,0,,,True,True,multi_hop_017,multi_hop_reasoning,2026-03-14T07:56:26.377408Z,
